0,0,0,0.000228,0.00788
0.1,0.0038,0,0.000229,0.00788
0.2,0.0076,0,0.000229,0.00788
0.3,0.0114,0,0.000229,0.00788
0.4,0.0152,0,0.000229,0.00788
0.5,0.019,0,0.000229,0.00788
0.6,0.0228,0,0.000229,0.00788
0.7,0.0266,0,0.000229,0.00788
0.8,0.0304,0,0.00023,0.00788
0.9,0.0342,0,0.00023,0.00788
1,0.038,0,0.00023,0.00788
1.1,0.0418,0,0.00023,0.00788
1.2,0.0456,0,0.00023,0.00788
1.3,0.0494,0,0.00023,0.00788
1.4,0.0532,0,0.00023,0.00788
1.5,0.057,0,0.00023,0.00788
1.6,0.0608,0,0.000231,0.00788
1.7,0.0646,0,0.000231,0.00788
1.8,0.0684,0,0.000231,0.00788
1.9,0.0722,0,0.000231,0.00788
2,0.076,0,0.000231,0.00788
2.1,0.0798,0,0.000231,0.00788
2.2,0.0836,0,0.000231,0.00788
2.3,0.0874,0,0.000231,0.00788
2.4,0.0912,0,0.000232,0.00788
2.5,0.095,0,0.000232,0.00788
2.6,0.0988,0,0.000232,0.00788
2.7,0.1026,0,0.000232,0.00788
2.8,0.1064,0,0.000232,0.00788
2.9,0.1102,0,0.000232,0.00788
3,0.114,0,0.000232,0.00788
3.1,0.1178,0,0.000232,0.00788
3.2,0.1216,0,0.000233,0.00788
3.3,0.1254,0,0.000233,0.00788
3.4,0.1292,0,0.000233,0.00788
3.5,0.133,0,0.000233,0.00788
3.6,0.1368,0,0.000233,0.00788
3.7,0.1406,0,0.000233,0.00788
3.8,0.1444,0,0.000233,0.00788
3.9,0.1482,0,0.000233,0.00788
4,0.152,0,0.000233,0.00788
4.1,0.1558,0,0.000234,0.00788
4.2,0.1596,0,0.000234,0.00788
4.3,0.1634,0,0.000234,0.00788
4.4,0.1672,0,0.000234,0.00788
4.5,0.171,0,0.000234,0.00788
4.6,0.1748,0,0.000234,0.00788
4.7,0.1786,0,0.000234,0.00788
4.8,0.1824,0,0.000234,0.00788
4.9,0.1862,0,0.000234,0.00788
5,0.19,0,0.000234,0.00788
5.1,0.1938,0,0.000235,0.00788
5.2,0.1976,0,0.000235,0.00788
5.3,0.2014,0,0.000235,0.00788
5.4,0.2052,0,0.000235,0.00788
5.5,0.209,0,0.000235,0.00788
5.6,0.2128,0,0.000235,0.00788
5.7,0.2166,0,0.000235,0.00788
5.8,0.2204,0,0.000235,0.00788
5.9,0.2242,0,0.000235,0.00788
6,0.228,0,0.000236,0.00788
6.1,0.2318,0,0.000236,0.00788
6.2,0.2356,0,0.000236,0.00788
6.3,0.2394,0,0.000236,0.00788
6.4,0.2432,0,0.000236,0.00788
6.5,0.247,0,0.000236,0.00788
6.6,0.2508,0,0.000236,0.00788
6.7,0.2546,0,0.000236,0.00788
6.8,0.2584,0,0.000236,0.00788
6.9,0.2622,0,0.000236,0.00788
7,0.266,0,0.000236,0.00788
7.1,0.2698,0,0.000237,0.00788
7.2,0.2736,0,0.000237,0.00788
7.3,0.2774,0,0.000237,0.00788
7.4,0.2812,0,0.000237,0.00788
7.5,0.285,0,0.000237,0.00788
7.6,0.2888,0,0.000237,0.00788
7.7,0.2926,0,0.000237,0.00788
7.8,0.2964,0,0.000237,0.00788
7.9,0.3002,0,0.000237,0.00788
8,0.304,0,0.000237,0.00788
8.1,0.3078,0,0.000237,0.00788
8.2,0.3116,0,0.000238,0.00788
8.3,0.3154,0,0.000238,0.00788
8.4,0.3192,0,0.000238,0.00788
8.5,0.323,0,0.000238,0.00788
8.6,0.3268,0,0.000238,0.00788
8.7,0.3306,0,0.000238,0.00788
8.8,0.3344,0,0.000238,0.00788
8.9,0.3382,0,0.000238,0.00788
9,0.342,0,0.000238,0.00788
9.1,0.3458,0,0.000238,0.00788
9.2,0.3496,0,0.000238,0.00788
9.3,0.3534,0,0.000238,0.00788
9.4,0.3572,0,0.000239,0.00788
9.5,0.361,0,0.000239,0.00788
9.6,0.3648,0,0.000239,0.00788
9.7,0.3686,0,0.000239,0.00788
9.8,0.3724,0,0.000239,0.00788
9.9,0.3762,0,0.000239,0.00788
10,0.38,0,-0.000774,0.000774
10.1,0.3838,0,0.000239,0.00788
10.2,0.3876,0,0.000239,0.00788
10.3,0.3914,0,0.000239,0.00788
10.4,0.3952,0,0.000239,0.00788
10.5,0.399,0,0.000239,0.00788
10.6,0.4028,0,0.000239,0.00788
10.7,0.4066,0,0.00024,0.00788
10.8,0.4104,0,0.00024,0.00788
10.9,0.4142,0,0.00024,0.00788
11,0.418,0,0.00024,0.00788
11.1,0.4218,0,0.00024,0.00788
11.2,0.4256,0,0.00024,0.00788
11.3,0.4294,0,0.00024,0.00788
11.4,0.4332,0,0.00024,0.00788
11.5,0.437,0,0.00024,0.00788
11.6,0.4408,0,0.00024,0.00788
11.7,0.4446,0,0.00024,0.00788
11.8,0.4484,0,0.00024,0.00788
11.9,0.4522,0,0.00024,0.00788
12,0.456,0,0.00024,0.00788
12.1,0.4598,0,0.00024,0.00788
12.2,0.4636,0,0.000241,0.00788
12.3,0.4674,0,0.000241,0.00788
12.4,0.4712,0,0.000241,0.00788
12.5,0.475,0,0.000241,0.00788
12.6,0.4788,0,0.000241,0.00788
12.7,0.4826,0,0.000241,0.00788
12.8,0.4864,0,0.000241,0.00788
12.9,0.4902,0,0.000241,0.00788
13,0.494,0,0.000241,0.00788
13.1,0.4978,0,0.000241,0.00788
13.2,0.5016,0,0.000241,0.00788
13.3,0.5054,0,0.000241,0.00788
13.4,0.5092,0,0.000241,0.00788
13.5,0.513,0,0.000241,0.00788
13.6,0.5168,0,0.000241,0.00788
13.7,0.5206,0,0.000242,0.00788
13.8,0.5244,0,0.000242,0.00788
13.9,0.5282,0,0.000242,0.00788
14,0.532,0,0.000242,0.00788
14.1,0.5358,0,0.000242,0.00788
14.2,0.5396,0,0.000242,0.00788
14.3,0.5434,0,0.000242,0.00788
14.4,0.5472,0,0.000242,0.00788
14.5,0.551,0,0.000242,0.00788
14.6,0.5548,0,0.000242,0.00788
14.7,0.5586,0,0.000242,0.00788
14.8,0.5624,0,0.000242,0.00788
14.9,0.5662,0,0.000242,0.00788
15,0.57,0,0.000242,0.00788
15.1,0.5738,0,0.000242,0.00788
15.2,0.5776,0,0.000242,0.00788
15.3,0.5814,0,0.000242,0.00788
15.4,0.5852,0,0.000242,0.00788
15.5,0.589,0,0.000243,0.00788
15.6,0.5928,0,0.000243,0.00788
15.7,0.5966,0,0.000243,0.00788
15.8,0.6004,0,0.000243,0.00788
15.9,0.6042,0,0.000243,0.00788
16,0.608,0,0.000243,0.00788
16.1,0.6118,0,0.000243,0.00788
16.2,0.6156,0,0.000243,0.00788
16.3,0.6194,0,0.000243,0.00788
16.4,0.6232,0,0.000243,0.00788
16.5,0.627,0,0.000243,0.00788
16.6,0.6308,0,0.000243,0.00788
16.7,0.6346,0,0.000243,0.00788
