15.7,0,0,0.000243,0.00788
15.8,0,0,0.000243,0.00788
15.9,0,0,0.000243,0.00788
16,0,0,0.000243,0.00788
16.1,0,0,0.000243,0.00788
16.2,0,0,0.000243,0.00788
16.3,0,0,0.000243,0.00788
16.4,0,0,0.000243,0.00788
16.5,0,0,0.000243,0.00788
16.6,0,0,0.000243,0.00788
16.7,0,0,0.000243,0.00788
16.8,0,0,0.000243,0.00788
16.9,0,0,0.000243,0.00788
17,0,0,0.000243,0.00788
17.1,0,0,0.000243,0.00788
17.2,0,0,0.000243,0.00788
17.3,0,0,0.000243,0.00788
17.4,0,0,0.000244,0.00788
17.5,0,0,0.000244,0.00788
17.6,0,0,0.000244,0.00788
17.7,0,0,0.000244,0.00788
17.8,0,0,0.000244,0.00788
17.9,0,0,0.000244,0.00788
18,0,0,0.000244,0.00788
18.1,0,0,0.000244,0.00788
18.2,0,0,0.000244,0.00788
18.3,0,0,0.000244,0.00788
18.4,0,0,0.000244,0.00788
18.5,0,0,0.000244,0.00788
18.6,0,0,0.000244,0.00788
18.7,0,0,0.000244,0.00788
18.8,0,0,0.000244,0.00788
18.9,0,0,0.000244,0.007881
19,0,0,0.000244,0.007881
19.1,0,0,0.000244,0.007881
19.2,0,0,0.000244,0.007881
19.3,0,0,0.000244,0.007881
19.4,0,0,0.000244,0.007881
19.5,0,0,0.000244,0.007881
19.6,0,0,0.000245,0.007881
19.7,0,0,0.000245,0.007881
19.8,0,0,0.000245,0.007881
19.9,0,0,0.000245,0.007881
20,0,0,0.000245,0.007881
20.1,0,0,0.000245,0.007881
20.2,0,0,0.000245,0.007881
20.3,0,0,0.000245,0.007881
20.4,0,0,0.000245,0.007881
20.5,0,0,0.000245,0.007881
20.6,0,0,0.000245,0.007881
20.7,0,0,0.000245,0.007881
20.8,0,0,0.000245,0.007881
20.9,0,0,0.000245,0.007881
21,0,0,0.000245,0.007881
21.1,0,0,0.000245,0.007881
21.2,0,0,0.000245,0.007881
21.3,0,0,0.000245,0.007881
21.4,0,0,0.000245,0.007881
21.5,0,0,0.000245,0.007881
21.6,0,0,0.000245,0.007881
21.7,0,0,0.000245,0.007881
21.8,0,0,0.000245,0.007881
21.9,0,0,0.000245,0.007881
22,0,0,0.000245,0.007881
22.1,0,0,0.000245,0.007881
22.2,0,0,0.000246,0.007881
22.3,0,0,0.000246,0.007881
22.4,0,0,0.000246,0.007881
22.5,0,0,0.000246,0.007881
22.6,0,0,0.000246,0.007881
22.7,0,0,0.000246,0.007881
22.8,0,0,0.000246,0.007881
22.9,0,0,0.000246,0.007881
23,0,0,0.000246,0.007881
23.1,0,0,0.000246,0.007881
23.2,0,0,0.000246,0.007881
23.3,0,0,-0.000767,0.000767
23.4,0,0,0.000246,0.007881
23.5,0,0,0.000246,0.007881
23.6,0,0,0.000246,0.007881
23.7,0,0,0.000246,0.007881
23.8,0,0,0.000246,0.007881
23.9,0,0,0.000246,0.007881
24,0,0,0.000246,0.007881
24.1,0,0,0.000246,0.007881
24.2,0,0,0.000246,0.007881
24.3,0,0,0.000246,0.007881
24.4,0,0,0.000246,0.007881
24.5,0,0,0.000246,0.007881
24.6,0,0,0.000246,0.007881
24.7,0,0,0.000246,0.007881
24.8,0,0,0.000246,0.007881
24.9,0,0,0.000246,0.007881
25,0,0,0.000246,0.007881
25.1,0,0,0.000246,0.007881
25.2,0,0,0.000247,0.007881
25.3,0,0,0.000247,0.007881
25.4,0,0,0.000247,0.007881
25.5,0,0,0.000247,0.007881
25.6,0,0,0.000247,0.007881
25.7,0,0,0.000247,0.007881
25.8,0,0,0.000247,0.007881
25.9,0,0,0.000247,0.007881
26,0,0,0.000247,0.007881
